Country,FAO.ID,Year,SE,BioPhysical,HIndex
Saint Pierre and Miquelon,190,1995,NA,NA,NA
Saint Pierre and Miquelon,190,1996,NA,NA,NA
Saint Pierre and Miquelon,190,1997,NA,NA,NA
Saint Pierre and Miquelon,190,1998,NA,NA,NA
Saint Pierre and Miquelon,190,1999,NA,NA,NA
Saint Pierre and Miquelon,190,2000,NA,NA,NA
Saint Pierre and Miquelon,190,2001,NA,NA,NA
Saint Pierre and Miquelon,190,2002,NA,NA,NA
Saint Pierre and Miquelon,190,2003,NA,NA,NA
Saint Pierre and Miquelon,190,2004,NA,NA,NA
Saint Pierre and Miquelon,190,2005,NA,NA,NA
Saint Pierre and Miquelon,190,2006,NA,NA,NA
Saint Pierre and Miquelon,190,2007,NA,NA,NA
Saint Pierre and Miquelon,190,2008,NA,NA,NA
Saint Pierre and Miquelon,190,2009,NA,NA,NA
Saint Pierre and Miquelon,190,2010,NA,NA,NA
Saint Pierre and Miquelon,190,2011,NA,NA,NA
Saint Vincent and the Grenadines,191,1992,NA,NA,NA
Saint Vincent and the Grenadines,191,1993,NA,NA,NA
Saint Vincent and the Grenadines,191,1994,NA,NA,NA
Saint Vincent and the Grenadines,191,1995,NA,NA,NA
Saint Vincent and the Grenadines,191,1996,NA,NA,NA
Saint Vincent and the Grenadines,191,1997,NA,NA,NA
Saint Vincent and the Grenadines,191,1998,NA,NA,NA
Saint Vincent and the Grenadines,191,1999,NA,NA,NA
Saint Vincent and the Grenadines,191,2000,NA,NA,NA
Saint Vincent and the Grenadines,191,2001,NA,NA,NA
Saint Vincent and the Grenadines,191,2002,NA,NA,NA
Saint Vincent and the Grenadines,191,2003,NA,NA,NA
Saint Vincent and the Grenadines,191,2004,NA,NA,NA
Saint Vincent and the Grenadines,191,2005,NA,NA,NA
Saint Vincent and the Grenadines,191,2006,NA,NA,NA
Saint Vincent and the Grenadines,191,2007,NA,NA,NA
Saint Vincent and the Grenadines,191,2008,NA,NA,NA
Saint Vincent and the Grenadines,191,2009,NA,NA,NA
Saint Vincent and the Grenadines,191,2010,NA,NA,NA
Saint Vincent and the Grenadines,191,2011,NA,NA,NA
Samoa,244,1992,NA,NA,NA
Samoa,244,1993,NA,NA,NA
Samoa,244,1994,NA,NA,NA
Samoa,244,1995,NA,NA,NA
Samoa,244,1996,NA,NA,NA
Samoa,244,1997,NA,NA,NA
Samoa,244,1998,NA,NA,NA
Samoa,244,1999,NA,NA,NA
Samoa,244,2000,NA,NA,NA
Samoa,244,2001,NA,NA,NA
Samoa,244,2002,NA,NA,NA
Samoa,244,2003,NA,NA,NA
Samoa,244,2004,NA,NA,NA
Samoa,244,2005,NA,NA,NA
Samoa,244,2006,NA,NA,NA
Samoa,244,2007,NA,NA,NA
Samoa,244,2008,NA,NA,NA
Samoa,244,2009,NA,NA,NA
Samoa,244,2010,NA,NA,NA
Samoa,244,2011,NA,NA,NA
San Marino,192,1992,NA,NA,NA
San Marino,192,1993,NA,NA,NA
San Marino,192,1994,NA,NA,NA
San Marino,192,1995,NA,NA,NA
San Marino,192,1996,NA,NA,NA
San Marino,192,1997,NA,NA,NA
San Marino,192,1998,NA,NA,NA
San Marino,192,1999,NA,NA,NA
San Marino,192,2000,NA,NA,NA
San Marino,192,2001,NA,NA,NA
San Marino,192,2002,NA,NA,NA
San Marino,192,2003,NA,NA,NA
San Marino,192,2004,NA,NA,NA
San Marino,192,2005,NA,NA,NA
San Marino,192,2006,NA,NA,NA
San Marino,192,2007,NA,NA,NA
San Marino,192,2008,NA,NA,NA
San Marino,192,2009,NA,NA,NA
San Marino,192,2010,NA,NA,NA
San Marino,192,2011,NA,NA,NA
Sao Tome and Principe,193,1992,NA,NA,NA
Sao Tome and Principe,193,1993,NA,NA,NA
Sao Tome and Principe,193,1994,NA,NA,NA
Sao Tome and Principe,193,1995,NA,NA,NA
Sao Tome and Principe,193,1996,NA,NA,NA
Sao Tome and Principe,193,1997,NA,NA,NA
Sao Tome and Principe,193,1998,NA,NA,NA
Sao Tome and Principe,193,1999,NA,NA,NA
Sao Tome and Principe,193,2000,NA,NA,NA
Sao Tome and Principe,193,2001,NA,NA,NA
Sao Tome and Principe,193,2002,NA,NA,NA
Sao Tome and Principe,193,2003,NA,NA,NA
Sao Tome and Principe,193,2004,NA,NA,NA
Sao Tome and Principe,193,2005,NA,NA,NA
Sao Tome and Principe,193,2006,NA,NA,NA
Sao Tome and Principe,193,2007,NA,NA,NA
Sao Tome and Principe,193,2008,NA,NA,NA
Sao Tome and Principe,193,2009,NA,NA,NA
Sao Tome and Principe,193,2010,NA,NA,NA
Sao Tome and Principe,193,2011,NA,NA,NA
Saudi Arabia,194,1992,NA,0.004333333,31
Saudi Arabia,194,1993,NA,0.006,31
Saudi Arabia,194,1994,NA,0.007666667,31
Saudi Arabia,194,1995,NA,0.009333333,31
Saudi Arabia,194,1996,NA,0.012333333,31
Saudi Arabia,194,1997,NA,0.015,31
Saudi Arabia,194,1998,NA,0.013,31
Saudi Arabia,194,1999,NA,0.01,31
Saudi Arabia,194,2000,NA,0.005666667,31
Saudi Arabia,194,2001,NA,0.001,31
Saudi Arabia,194,2002,NA,0.001,31
Saudi Arabia,194,2003,NA,0.001,31
Saudi Arabia,194,2004,NA,0.001,31
Saudi Arabia,194,2005,NA,0.001,31
Saudi Arabia,194,2006,NA,0.001,31
Saudi Arabia,194,2007,NA,0.001,32
Saudi Arabia,194,2008,NA,0.001,32
Saudi Arabia,194,2009,NA,0.001,32
Saudi Arabia,194,2010,NA,0.001,32
Saudi Arabia,194,2011,NA,0.001,32
Senegal,195,1992,0.009948822,0.608602299,38
Senegal,195,1993,0.00967158,0.593159357,39
Senegal,195,1994,0.00783263,0.512597735,40
Senegal,195,1995,0.008020456,0.497903002,40
Senegal,195,1996,0.008236285,0.484851511,40
Senegal,195,1997,0.008039043,0.470832413,41
Senegal,195,1998,0.008650418,0.461301546,40
Senegal,195,1999,0.008114877,0.457601549,40
Senegal,195,2000,0.007327282,0.444565271,45
Senegal,195,2001,0.00793457,0.435698232,45
Senegal,195,2002,0.00777076,0.425990488,45
Senegal,195,2003,0.00981287,0.420567358,45
Senegal,195,2004,0.010443091,0.417147247,45
Senegal,195,2005,0.010776752,0.364023296,45
Senegal,195,2006,0.010992627,0.357493371,45
Senegal,195,2007,0.012734786,0.343956241,45
Senegal,195,2008,0.01318187,0.333305688,43
Senegal,195,2009,0.012842564,0.286749253,44
Senegal,195,2010,0.012758711,0.272159434,43
Senegal,195,2011,0.01132805,0.270225349,43
Serbia and Montenegro,186,1992,NA,NA,55
Serbia and Montenegro,186,1993,NA,NA,54
Serbia and Montenegro,186,1994,NA,NA,53
Serbia and Montenegro,186,1995,NA,NA,54
Serbia and Montenegro,186,1996,NA,NA,55
Serbia and Montenegro,186,1997,NA,NA,55
Serbia and Montenegro,186,1998,NA,NA,57
Serbia and Montenegro,186,1999,NA,NA,57
Serbia and Montenegro,186,2000,NA,NA,56
Serbia and Montenegro,186,2001,NA,NA,56
Serbia and Montenegro,186,2002,NA,NA,57
Serbia and Montenegro,186,2003,NA,NA,57
Serbia and Montenegro,186,2004,NA,NA,58
Serbia and Montenegro,186,2005,NA,NA,58
Serbia and Montenegro,186,2006,NA,NA,NA
Serbia and Montenegro,186,2007,NA,NA,NA
Serbia and Montenegro,186,2008,NA,NA,NA
Serbia and Montenegro,186,2009,NA,NA,NA
Serbia and Montenegro,186,2010,NA,NA,NA
Serbia and Montenegro,186,2011,NA,NA,NA
Serbia,272,1992,NA,NA,NA
Serbia,272,1993,NA,NA,NA
Serbia,272,1994,NA,NA,NA
Serbia,272,1995,NA,NA,NA
Serbia,272,1996,NA,NA,NA
Serbia,272,1997,NA,NA,NA
Serbia,272,1998,NA,NA,NA
Serbia,272,1999,NA,NA,NA
Serbia,272,2000,NA,NA,NA
Serbia,272,2001,NA,NA,NA
Serbia,272,2002,NA,NA,NA
Serbia,272,2003,NA,NA,NA
Serbia,272,2004,NA,NA,NA
Serbia,272,2005,NA,NA,NA
Serbia,272,2006,NA,NA,51
Serbia,272,2007,NA,NA,51
Serbia,272,2008,NA,NA,51
Serbia,272,2009,NA,NA,51
Serbia,272,2010,NA,NA,51
Serbia,272,2011,NA,NA,51
Seychelles,196,1992,NA,NA,NA
Seychelles,196,1993,NA,NA,NA
Seychelles,196,1994,NA,NA,NA
Seychelles,196,1995,NA,NA,NA
Seychelles,196,1996,NA,NA,NA
Seychelles,196,1997,NA,NA,NA
Seychelles,196,1998,NA,NA,NA
Seychelles,196,1999,NA,NA,NA
Seychelles,196,2000,NA,NA,NA
Seychelles,196,2001,NA,NA,NA
Seychelles,196,2002,NA,NA,NA
Seychelles,196,2003,NA,NA,NA
Seychelles,196,2004,NA,NA,NA
Seychelles,196,2005,NA,NA,NA
Seychelles,196,2006,NA,NA,NA
Seychelles,196,2007,NA,NA,NA
Seychelles,196,2008,NA,NA,NA
Seychelles,196,2009,NA,NA,NA
Seychelles,196,2010,NA,NA,NA
Seychelles,196,2011,NA,NA,NA
Sierra Leone,197,1992,NA,NA,33
Sierra Leone,197,1993,NA,NA,33
Sierra Leone,197,1994,NA,NA,33
Sierra Leone,197,1995,NA,NA,33
Sierra Leone,197,1996,NA,NA,33
Sierra Leone,197,1997,NA,NA,33
Sierra Leone,197,1998,NA,NA,33
Sierra Leone,197,1999,NA,NA,33
Sierra Leone,197,2000,NA,NA,34
Sierra Leone,197,2001,NA,NA,34
Sierra Leone,197,2002,NA,NA,34
Sierra Leone,197,2003,NA,NA,34
Sierra Leone,197,2004,NA,NA,34
Sierra Leone,197,2005,NA,NA,34
Sierra Leone,197,2006,NA,NA,34
Sierra Leone,197,2007,NA,NA,34
Sierra Leone,197,2008,NA,NA,34
Sierra Leone,197,2009,NA,NA,34
Sierra Leone,197,2010,NA,NA,34
Sierra Leone,197,2011,NA,NA,34
Singapore,200,1992,0.23731822,NA,11
Singapore,200,1993,0.277949891,NA,10
Singapore,200,1994,0.317264876,NA,10
Singapore,200,1995,0.345610976,NA,10
Singapore,200,1996,0.386763796,NA,10
Singapore,200,1997,0.38480912,NA,9
Singapore,200,1998,0.289430852,NA,9
Singapore,200,1999,0.223867186,NA,9
Singapore,200,2000,0.207369311,NA,9
Singapore,200,2001,0.318377206,NA,9
Singapore,200,2002,0.32395886,NA,9
Singapore,200,2003,0.339195504,NA,11
Singapore,200,2004,0.374839978,NA,11
Singapore,200,2005,0.4171913,NA,11
Singapore,200,2006,0.439481922,NA,11
Singapore,200,2007,0.505281969,NA,11
Singapore,200,2008,0.54215149,NA,11
Singapore,200,2009,0.534962538,NA,11
Singapore,200,2010,0.687647201,NA,11
Singapore,200,2011,0.717653313,NA,11
Slovakia,199,1992,NA,NA,NA
Slovakia,199,1993,NA,0.501827858,64
Slovakia,199,1994,NA,0.479249234,65
Slovakia,199,1995,NA,0.458683418,64
Slovakia,199,1996,NA,0.457460912,64
Slovakia,199,1997,NA,0.464252117,62
Slovakia,199,1998,NA,0.464044125,64
Slovakia,199,1999,NA,0.463520262,62
Slovakia,199,2000,NA,0.468328818,62
Slovakia,199,2001,NA,0.465570714,59
Slovakia,199,2002,NA,0.462550165,59
Slovakia,199,2003,NA,0.455515185,60
Slovakia,199,2004,NA,0.457559056,59
Slovakia,199,2005,NA,0.450622818,60
Slovakia,199,2006,NA,0.444841525,62
Slovakia,199,2007,NA,0.450811569,60
Slovakia,199,2008,NA,0.448719884,61
Slovakia,199,2009,NA,0.450660594,60
Slovakia,199,2010,NA,0.444912972,60
Slovakia,199,2011,NA,0.450312809,59
Slovenia,198,1992,0.150138017,0.501161639,54
Slovenia,198,1993,0.144391333,0.483415963,51
Slovenia,198,1994,0.156313129,0.464035633,50
Slovenia,198,1995,0.429128982,0.456282244,50
Slovenia,198,1996,0.416956865,0.451180371,48
Slovenia,198,1997,0.41648232,0.451717719,48
Slovenia,198,1998,0.421170547,0.452902182,48
Slovenia,198,1999,0.401422296,0.448417599,48
Slovenia,198,2000,0.350361619,0.45358105,50
Slovenia,198,2001,0.355509024,0.452945315,50
Slovenia,198,2002,0.36959863,0.449825004,50
Slovenia,198,2003,0.438971869,0.448290892,52
Slovenia,198,2004,0.488322447,0.445435686,52
Slovenia,198,2005,0.64730728,0.447336069,54
Slovenia,198,2006,0.65778751,0.44172304,53
Slovenia,198,2007,0.713245215,0.440382655,52
Slovenia,198,2008,0.798436878,0.437912238,52
Slovenia,198,2009,0.661459193,0.434185226,54
Slovenia,198,2010,0.679266055,0.436149714,53
Slovenia,198,2011,0.667945467,0.435065016,54
Solomon Islands,25,1992,NA,NA,NA
Solomon Islands,25,1993,NA,NA,NA
Solomon Islands,25,1994,NA,NA,NA
Solomon Islands,25,1995,NA,NA,NA
Solomon Islands,25,1996,NA,NA,NA
Solomon Islands,25,1997,NA,NA,NA
Solomon Islands,25,1998,NA,NA,NA
Solomon Islands,25,1999,NA,NA,NA
Solomon Islands,25,2000,NA,NA,NA
Solomon Islands,25,2001,NA,NA,NA
Solomon Islands,25,2002,NA,NA,NA
Solomon Islands,25,2003,NA,NA,NA
Solomon Islands,25,2004,NA,NA,NA
Solomon Islands,25,2005,NA,NA,NA
Solomon Islands,25,2006,NA,NA,NA
Solomon Islands,25,2007,NA,NA,NA
Solomon Islands,25,2008,NA,NA,NA
Solomon Islands,25,2009,NA,NA,NA
Solomon Islands,25,2010,NA,NA,NA
Solomon Islands,25,2011,NA,NA,NA
Somalia,201,1992,NA,NA,30
Somalia,201,1993,NA,NA,31
Somalia,201,1994,NA,NA,31
Somalia,201,1995,NA,NA,31
Somalia,201,1996,NA,NA,31
Somalia,201,1997,NA,NA,31
Somalia,201,1998,NA,NA,31
Somalia,201,1999,NA,NA,31
Somalia,201,2000,NA,NA,31
Somalia,201,2001,NA,NA,31
Somalia,201,2002,NA,NA,31
Somalia,201,2003,NA,NA,31
Somalia,201,2004,NA,NA,31
Somalia,201,2005,NA,NA,31
Somalia,201,2006,NA,NA,31
Somalia,201,2007,NA,NA,31
Somalia,201,2008,NA,NA,31
Somalia,201,2009,NA,NA,31
Somalia,201,2010,NA,NA,31
Somalia,201,2011,NA,NA,31
South Africa,202,1992,0.049295758,0.229164585,59
South Africa,202,1993,0.042923871,0.223501964,59
South Africa,202,1994,0.044433431,0.220605149,58
South Africa,202,1995,0.054606114,0.209509031,58
South Africa,202,1996,0.042032007,0.205210328,59
South Africa,202,1997,0.044310074,0.200349461,59
South Africa,202,1998,0.038647107,0.192230915,59
South Africa,202,1999,0.03413769,0.189150984,58
South Africa,202,2000,0.03563977,0.186746159,59
South Africa,202,2001,0.028491167,0.183709162,59
South Africa,202,2002,0.024672445,0.177957198,59
South Africa,202,2003,0.03568939,0.174246415,60
South Africa,202,2004,0.041569017,0.172670766,58
South Africa,202,2005,0.047649433,0.165633566,60
South Africa,202,2006,0.040885736,0.154719452,59
South Africa,202,2007,0.046394488,0.148008684,59
South Africa,202,2008,0.04048548,0.142675658,60
South Africa,202,2009,0.033162017,0.141041567,60
South Africa,202,2010,0.043237547,0.141385418,59
South Africa,202,2011,0.040101574,0.143878283,60
Spain,203,1992,0.608331612,0.15809826,88
Spain,203,1993,0.488933751,0.151493257,88
Spain,203,1994,0.455203722,0.149549664,88
Spain,203,1995,0.45100565,0.135603246,86
Spain,203,1996,0.513551116,0.136993659,84
Spain,203,1997,0.48713423,0.125380928,86
Spain,203,1998,0.499352595,0.116294345,86
Spain,203,1999,0.460665977,0.119617404,86
Spain,203,2000,0.458353378,0.11783078,87
Spain,203,2001,0.451600901,0.114019622,86
Spain,203,2002,0.487061109,0.112050316,88
Spain,203,2003,0.604853092,0.118445726,87
Spain,203,2004,0.67715004,0.103139245,86
Spain,203,2005,0.69362618,0.097819132,87
Spain,203,2006,0.689164777,0.100824731,87
Spain,203,2007,0.842982532,0.108523912,86
Spain,203,2008,0.758640263,0.091165584,86
Spain,203,2009,0.711687248,0.095497524,89
Spain,203,2010,0.617587661,0.097035747,88
Spain,203,2011,0.690395456,0.102806423,88
Sri Lanka,38,1992,0.014764432,0.147932788,39
Sri Lanka,38,1993,0.015306301,0.148575513,39
Sri Lanka,38,1994,0.016026776,0.148269764,39
Sri Lanka,38,1995,0.017270246,0.147021732,40
Sri Lanka,38,1996,0.018546471,0.146524301,39
Sri Lanka,38,1997,0.019901994,0.129050811,39
Sri Lanka,38,1998,0.020391293,0.128380883,39
Sri Lanka,38,1999,0.018159193,0.127306329,39
Sri Lanka,38,2000,0.018684002,0.127441122,39
Sri Lanka,38,2001,0.01800274,0.127090324,39
Sri Lanka,38,2002,0.017200137,0.109893326,39
Sri Lanka,38,2003,0.020790835,0.109124277,39
Sri Lanka,38,2004,0.020698679,0.108763933,39
Sri Lanka,38,2005,0.024561143,0.106652799,39
Sri Lanka,38,2006,0.026383254,0.104763989,38
Sri Lanka,38,2007,0.035129346,0.095812869,38
Sri Lanka,38,2008,0.040322352,0.094930557,38
Sri Lanka,38,2009,0.04225866,0.094613894,38
Sri Lanka,38,2010,0.052338436,0.094020899,38
Sri Lanka,38,2011,0.0538,0.092856112,39
Sudan,206,1992,NA,0.479333333,47
Sudan,206,1993,NA,0.472333333,47
Sudan,206,1994,NA,0.479333333,47
Sudan,206,1995,NA,0.480333333,47
Sudan,206,1996,NA,0.480666667,47
Sudan,206,1997,NA,0.480333333,47
Sudan,206,1998,NA,0.473333333,47
Sudan,206,1999,NA,0.476,47
Sudan,206,2000,NA,0.468666667,47
Sudan,206,2001,NA,0.467666667,48
Sudan,206,2002,NA,0.464333333,49
Sudan,206,2003,NA,0.460333333,50
Sudan,206,2004,NA,0.457333333,51
Sudan,206,2005,NA,0.456333333,50
Sudan,206,2006,NA,0.457333333,50
Sudan,206,2007,NA,0.464333333,51
Sudan,206,2008,NA,0.462,51
Sudan,206,2009,NA,0.467333333,51
Sudan,206,2010,NA,0.470333333,50
Sudan,206,2011,NA,NA,NA
Suriname,207,1992,NA,0.704333333,NA
Suriname,207,1993,NA,0.703333333,NA
Suriname,207,1994,NA,0.701666667,NA
Suriname,207,1995,NA,0.701,NA
Suriname,207,1996,NA,0.700333333,NA
Suriname,207,1997,NA,0.7,NA
Suriname,207,1998,NA,0.700333333,NA
Suriname,207,1999,NA,0.699666667,NA
Suriname,207,2000,NA,0.701,NA
Suriname,207,2001,NA,0.701666667,NA
Suriname,207,2002,NA,0.702333333,NA
Suriname,207,2003,NA,0.701333333,NA
Suriname,207,2004,NA,0.699333333,NA
Suriname,207,2005,NA,0.698333333,NA
Suriname,207,2006,NA,0.696666667,NA
Suriname,207,2007,NA,0.694333333,NA
Suriname,207,2008,NA,0.692333333,NA
Suriname,207,2009,NA,0.691333333,NA
Suriname,207,2010,NA,0.691,NA
Suriname,207,2011,NA,0.690666667,NA
Svalbard and Jan Mayen Islands,260,1992,NA,NA,NA
Svalbard and Jan Mayen Islands,260,1993,NA,NA,NA
Svalbard and Jan Mayen Islands,260,1994,NA,NA,NA
Svalbard and Jan Mayen Islands,260,1995,NA,NA,NA
Svalbard and Jan Mayen Islands,260,1996,NA,NA,NA
Svalbard and Jan Mayen Islands,260,1997,NA,NA,NA
Svalbard and Jan Mayen Islands,260,1998,NA,NA,NA
Svalbard and Jan Mayen Islands,260,1999,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2000,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2001,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2002,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2003,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2004,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2005,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2006,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2007,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2008,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2009,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2010,NA,NA,NA
Svalbard and Jan Mayen Islands,260,2011,NA,NA,NA
Swaziland,209,1992,NA,NA,NA
Swaziland,209,1993,NA,NA,NA
Swaziland,209,1994,NA,NA,NA
Swaziland,209,1995,NA,NA,NA
Swaziland,209,1996,NA,NA,NA
Swaziland,209,1997,NA,NA,33
Swaziland,209,1998,NA,NA,33
Swaziland,209,1999,NA,NA,35
Swaziland,209,2000,NA,NA,35
Swaziland,209,2001,NA,NA,35
Swaziland,209,2002,NA,NA,35
Swaziland,209,2003,NA,NA,35
Swaziland,209,2004,NA,NA,35
Swaziland,209,2005,NA,NA,35
Swaziland,209,2006,NA,NA,35
Swaziland,209,2007,NA,NA,35
Swaziland,209,2008,NA,NA,35
Swaziland,209,2009,NA,NA,35
Swaziland,209,2010,NA,NA,35
Swaziland,209,2011,NA,NA,35
Sweden,210,1992,1.643884192,0.412793131,36
Sweden,210,1993,1.217283782,0.412875374,37
Sweden,210,1994,1.213171608,0.411688614,36
Sweden,210,1995,1.346019752,0.40826861,35
Sweden,210,1996,1.454693114,0.409295399,34
Sweden,210,1997,1.388496822,0.406744215,34
Sweden,210,1998,1.379227111,0.406246169,35
Sweden,210,1999,1.268419297,0.406409158,34
Sweden,210,2000,1.175806833,0.407203594,35
Sweden,210,2001,1.080434132,0.405898636,36
Sweden,210,2002,1.178994232,0.404247425,36
Sweden,210,2003,1.480376203,0.405827999,35
Sweden,210,2004,1.588941603,0.404318617,35
Sweden,210,2005,1.71553114,0.403114492,34
Sweden,210,2006,1.681630976,0.400554157,34
Sweden,210,2007,1.913086249,0.401563367,34
Sweden,210,2008,1.779648882,0.402192327,34
Sweden,210,2009,1.460112948,0.398256946,35
Sweden,210,2010,1.678717981,0.397226344,35
Sweden,210,2011,1.821426512,0.396622835,34
Switzerland,211,1992,1.078710254,0.380829308,47
Switzerland,211,1993,1.369476176,0.377008549,47
Switzerland,211,1994,1.417074125,0.374868552,47
Switzerland,211,1995,1.627334784,0.372750631,47
Switzerland,211,1996,1.529209693,0.375650053,47
Switzerland,211,1997,1.392835725,0.372241039,47
Switzerland,211,1998,1.420806252,0.372842556,48
Switzerland,211,1999,1.270832574,0.374109311,48
Switzerland,211,2000,1.243264462,0.378701098,48
Switzerland,211,2001,1.179134645,0.378330035,46
Switzerland,211,2002,1.347483328,0.375660407,46
Switzerland,211,2003,1.425145569,0.377968132,47
Switzerland,211,2004,1.559676539,0.375859665,50
Switzerland,211,2005,1.585147643,0.375774206,50
Switzerland,211,2006,1.569674109,0.370336767,52
Switzerland,211,2007,1.725761925,0.372237798,52
Switzerland,211,2008,1.80296852,0.369801736,52
Switzerland,211,2009,1.774184005,0.368373485,53
Switzerland,211,2010,1.968049181,0.37062388,53
Switzerland,211,2011,2.257947799,0.370863948,53
Syrian Arab Republic,212,1992,NA,0.151,64
Syrian Arab Republic,212,1993,NA,0.139,64
Syrian Arab Republic,212,1994,NA,0.135333333,65
Syrian Arab Republic,212,1995,NA,0.132333333,64
Syrian Arab Republic,212,1996,NA,0.138,63
Syrian Arab Republic,212,1997,NA,0.143333333,65
Syrian Arab Republic,212,1998,NA,0.137,64
Syrian Arab Republic,212,1999,NA,0.136666667,64
Syrian Arab Republic,212,2000,NA,0.129333333,65
Syrian Arab Republic,212,2001,NA,0.129333333,65
Syrian Arab Republic,212,2002,NA,0.123,66
Syrian Arab Republic,212,2003,NA,0.113666667,66
Syrian Arab Republic,212,2004,NA,0.121333333,66
Syrian Arab Republic,212,2005,NA,0.133,65
Syrian Arab Republic,212,2006,NA,0.135666667,66
Syrian Arab Republic,212,2007,NA,0.138333333,67
Syrian Arab Republic,212,2008,NA,0.139,66
Syrian Arab Republic,212,2009,NA,0.143,66
Syrian Arab Republic,212,2010,NA,0.144,65
Syrian Arab Republic,212,2011,NA,0.137333333,67
Tajikistan,208,1992,NA,0.235421807,42
Tajikistan,208,1993,NA,0.228331295,42
Tajikistan,208,1994,NA,0.217933223,39
Tajikistan,208,1995,NA,0.216209156,41
Tajikistan,208,1996,NA,0.214501532,40
Tajikistan,208,1997,NA,0.211469089,40
Tajikistan,208,1998,NA,0.20876495,40
Tajikistan,208,1999,NA,0.200723154,40
Tajikistan,208,2000,NA,0.195318071,41
Tajikistan,208,2001,NA,0.18809564,40
Tajikistan,208,2002,NA,0.181502514,40
Tajikistan,208,2003,NA,0.174499059,39
Tajikistan,208,2004,NA,0.165567393,40
Tajikistan,208,2005,NA,0.161998593,40
Tajikistan,208,2006,NA,0.153318882,43
Tajikistan,208,2007,NA,0.144400445,41
Tajikistan,208,2008,NA,0.140438457,42
Tajikistan,208,2009,NA,0.135721321,43
Tajikistan,208,2010,NA,0.130219774,42
Tajikistan,208,2011,NA,0.123804805,42
Thailand,216,1992,0.037900427,0.46103809,53
Thailand,216,1993,0.047372078,0.457207871,54
Thailand,216,1994,0.051357652,0.456037836,54
Thailand,216,1995,0.058829478,0.454177385,56
Thailand,216,1996,0.062032102,0.448175046,54
Thailand,216,1997,0.053575804,0.441389341,55
Thailand,216,1998,0.04007656,0.434392857,55
Thailand,216,1999,0.037852734,0.427012401,55
Thailand,216,2000,0.037950651,0.418386776,55
Thailand,216,2001,0.035896443,0.410553031,57
Thailand,216,2002,0.03950289,0.403337218,58
Thailand,216,2003,0.042708817,0.397401132,56
Thailand,216,2004,0.043811524,0.391419761,57
Thailand,216,2005,0.048442861,0.386694201,56
Thailand,216,2006,0.050822062,0.383778824,55
Thailand,216,2007,0.061359427,0.382436811,56
Thailand,216,2008,0.061206936,0.379070445,57
Thailand,216,2009,0.055388559,0.376183232,56
Thailand,216,2010,0.071163192,0.371520429,57
Thailand,216,2011,0.065206334,0.370024355,56
The former Yugoslav Republic of Macedonia,154,1992,NA,0.176957861,55
The former Yugoslav Republic of Macedonia,154,1993,NA,0.170574171,56
The former Yugoslav Republic of Macedonia,154,1994,NA,0.163568458,54
The former Yugoslav Republic of Macedonia,154,1995,NA,0.171150976,55
The former Yugoslav Republic of Macedonia,154,1996,NA,0.175806312,55
The former Yugoslav Republic of Macedonia,154,1997,NA,0.185423448,54
The former Yugoslav Republic of Macedonia,154,1998,NA,0.199079588,54
The former Yugoslav Republic of Macedonia,154,1999,NA,0.205875827,54
The former Yugoslav Republic of Macedonia,154,2000,NA,0.250296162,54
The former Yugoslav Republic of Macedonia,154,2001,NA,0.258233464,54
The former Yugoslav Republic of Macedonia,154,2002,NA,0.272337437,53
The former Yugoslav Republic of Macedonia,154,2003,NA,0.282303086,55
The former Yugoslav Republic of Macedonia,154,2004,NA,0.292721595,55
The former Yugoslav Republic of Macedonia,154,2005,NA,0.336289089,59
The former Yugoslav Republic of Macedonia,154,2006,NA,0.344392603,58
The former Yugoslav Republic of Macedonia,154,2007,NA,0.230813916,58
The former Yugoslav Republic of Macedonia,154,2008,NA,0.241315658,61
The former Yugoslav Republic of Macedonia,154,2009,NA,0.256842835,60
The former Yugoslav Republic of Macedonia,154,2010,NA,0.265357001,60
The former Yugoslav Republic of Macedonia,154,2011,NA,0.27955915,60
Timor-Leste,176,1992,NA,NA,NA
Timor-Leste,176,1993,NA,NA,NA
Timor-Leste,176,1994,NA,NA,NA
Timor-Leste,176,1995,NA,NA,NA
Timor-Leste,176,1996,NA,NA,NA
Timor-Leste,176,1997,NA,NA,NA
Timor-Leste,176,1998,NA,NA,NA
Timor-Leste,176,1999,NA,NA,NA
Timor-Leste,176,2000,NA,NA,NA
Timor-Leste,176,2001,NA,NA,NA
Timor-Leste,176,2002,NA,NA,NA
Timor-Leste,176,2003,NA,NA,NA
Timor-Leste,176,2004,NA,NA,NA
Timor-Leste,176,2005,NA,NA,30
Timor-Leste,176,2006,NA,NA,30
Timor-Leste,176,2007,NA,NA,30
Timor-Leste,176,2008,NA,NA,30
Timor-Leste,176,2009,NA,NA,30
Timor-Leste,176,2010,NA,NA,31
